file_name,category
1990564.jpg,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
1990581.jpg,01.01 Прочая реклама
1990582.jpg,01.01 Прочая реклама
1990630.zip,01.01 Прочая реклама
1990651.jpg,24.01 Медицинские услуги
1990658.jpg,01.01 Прочая реклама
1990675.pdf,28.08 Застройщик
1990687.pdf,01.01 Прочая реклама
1990694.pdf,01.01 Прочая реклама
1990806.jpg,01.01 Прочая реклама
1990807.jpg,01.01 Прочая реклама
1990808.jpg,01.01 Прочая реклама
1990809.jpg,01.01 Прочая реклама
1990810.jpg,01.01 Прочая реклама
1990811.jpg,01.01 Прочая реклама
1990841.jpg,28.10 Построенная недвижимость
1990865.mp4,01.01 Прочая реклама
1990870.mp4,01.01 Прочая реклама
1990877.jpg,01.01 Прочая реклама
1990878.jpg,01.01 Прочая реклама
1990879.jpg,01.01 Прочая реклама
1990880.jpg,01.01 Прочая реклама
1990893.jpg,"28.10 Построенная недвижимость,28.08 Застройщик"
1990894.jpg,"28.10 Построенная недвижимость,28.08 Застройщик"
1990899.pdf,"01.01 Прочая реклама,28.08 Застройщик"
1990913.jpg,01.01 Прочая реклама
1990920.png,"28.09 Архитектурный проект,28.08 Застройщик"
1990921.mp4,"28.09 Архитектурный проект,28.08 Застройщик"
1990938.mp4,01.01 Прочая реклама
1990941.mp4,01.01 Прочая реклама
1990942.mp4,01.01 Прочая реклама
1990949.mp4,24.01 Медицинские услуги
1990965.mp4,01.01 Прочая реклама
1990966.mp4,01.01 Прочая реклама
1990967.mp4,01.01 Прочая реклама
1990971.jpg,01.01 Прочая реклама
1990972.tif,01.01 Прочая реклама
1990989.jpg,28.08 Застройщик
1990990.jpg,28.08 Застройщик
1990991.jpg,28.08 Застройщик
1990996.mp4,01.01 Прочая реклама
1991001.jpg,"28.01 Финансовая организация (банк брокер страхование и т.д.),09.02 Иные акции,28.08 Застройщик"
1991005.pdf,01.01 Прочая реклама
1991006.pdf,01.01 Прочая реклама
1991007.pdf,01.01 Прочая реклама
1991010.jpg,01.01 Прочая реклама
1991023.mp4,01.01 Прочая реклама
1991024.mp4,01.01 Прочая реклама
1991025.mp4,01.01 Прочая реклама
1991026.mp4,01.01 Прочая реклама
1991039.mp4,"01.01 Прочая реклама,28.08 Застройщик"
1991048.mp4,01.01 Прочая реклама
1991059.jpg,01.01 Прочая реклама
1991060.jpg,01.01 Прочая реклама
1991061.jpg,01.01 Прочая реклама
1991062.jpg,01.01 Прочая реклама
1991063.jpg,01.01 Прочая реклама
1991064.jpg,01.01 Прочая реклама
1991065.jpg,01.01 Прочая реклама
1991066.jpg,01.01 Прочая реклама
1991099.jpg,01.01 Прочая реклама
1991101.mp4,01.01 Прочая реклама
1991110.png,01.01 Прочая реклама
1991117.jpg,01.01 Прочая реклама
1991129.jpg,01.01 Прочая реклама
1991142.mp4,01.01 Прочая реклама
1991143.mp4,01.01 Прочая реклама
1991157.mp4,01.01 Прочая реклама
1991158.mp4,01.01 Прочая реклама
1991166.jpg,"28.10 Построенная недвижимость,01.01 Прочая реклама"
1991209.mp4,21.03 Бар ресторан
1991211.jpeg,02.03 Объявление о работе
1991219.mp4,01.01 Прочая реклама
1991220.mp4,01.01 Прочая реклама
1991244.zip,28.08 Застройщик
1991245.jpg,28.08 Застройщик
1991246.jpg,28.08 Застройщик
1991260.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка"
1991261.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка"
1991262.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка"
1991263.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка"
1991264.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка"
1991265.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка"
1991266.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка"
1991275.jpg,01.01 Прочая реклама
1991290.jpg,01.01 Прочая реклама
1991298.mp4,01.01 Прочая реклама
1991315.mp4,01.01 Прочая реклама
1991316.mp4,01.01 Прочая реклама
1991347.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1991348.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1991349.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1991355.jpg,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1991366.jpg,01.01 Прочая реклама
1991367.jpg,01.01 Прочая реклама
1991377.jpg,"08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
1991404.mp4,01.01 Прочая реклама
1991417.zip,01.01 Прочая реклама
1991421.jpg,01.01 Прочая реклама
1991422.jpg,01.01 Прочая реклама
1991447.jpg,01.01 Прочая реклама
1991450.png,09.02 Иные акции
1991451.png,09.02 Иные акции
1991500.jpe,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1991511.jpg,28.08 Застройщик
1991514.mp4,01.01 Прочая реклама
1991516.png,01.01 Прочая реклама
1991531.jpg,"28.10 Построенная недвижимость,01.01 Прочая реклама,28.08 Застройщик"
1991538.jpg,"05.07 QR-код / адрес сайта,09.02 Иные акции,24.01 Медицинские услуги,24.01 Медицинские услуги"
1991548.jpg,01.01 Прочая реклама
1991570.jpg,01.01 Прочая реклама
1991575.zip,01.01 Прочая реклама
1991585.mp4,01.01 Прочая реклама
1991616.jpg,01.01 Прочая реклама
1991617.jpg,01.01 Прочая реклама
1991623.jpg,01.01 Прочая реклама
1991639.mp4,"09.01 Стимулирующее мероприятие,05.05 Физическое лицо,01.01 Прочая реклама"
1991641.png,02.03 Объявление о работе
1991643.mp4,01.01 Прочая реклама
1991656.jpeg,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1991661.jpg,01.01 Прочая реклама
1991667.jpg,"28.02 Кредит/Ипотека,28.08 Застройщик"
1991668.jpg,"28.02 Кредит/Ипотека,28.08 Застройщик"
1991669.jpg,"28.02 Кредит/Ипотека,28.08 Застройщик"
1991688.mp4,"01.01 Прочая реклама,09.02 Иные акции,28.01 Финансовая организация (банк брокер страхование и т.д.),05.01 Сравнения (лучший и т.д.)"
1991692.mp4,28.08 Застройщик
1991693.mp4,28.08 Застройщик
1991694.mp4,28.08 Застройщик
1991734.mp4,09.01 Стимулирующее мероприятие
1991741.zip,28.08 Застройщик
1991742.png,28.08 Застройщик
1991743.png,28.08 Застройщик
1991747.jpg,01.01 Прочая реклама
1991748.jpg,01.01 Прочая реклама
1991759.zip,28.08 Застройщик
1991761.zip,28.08 Застройщик
1991762.jpg,28.08 Застройщик
1991763.jpg,28.08 Застройщик
1991764.jpg,28.08 Застройщик
1991772.jpg,01.01 Прочая реклама
1991773.jpg,01.01 Прочая реклама
1991774.jpg,01.01 Прочая реклама
1991775.jpg,01.01 Прочая реклама
1991782.mp4,01.01 Прочая реклама
1991783.jpg,01.01 Прочая реклама
1991784.jpg,01.01 Прочая реклама
1991791.jpg,01.01 Прочая реклама
1991792.jpg,01.01 Прочая реклама
1991814.jpg,05.05 Физическое лицо
1991833.jpg,28.08 Застройщик
1991841.mp4,01.01 Прочая реклама
1991849.jpg,"08.01 Дистанционные продажи,05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
1991859.zip,24.01 Медицинские услуги
1991865.jpg,24.01 Медицинские услуги
1991866.jpg,24.01 Медицинские услуги
1991890.jpg,"05.03 Информационная продукция,01.01 Прочая реклама"
1991903.jpg,01.01 Прочая реклама
1991949.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1991954.mp4,"02.04 Объявление о продаже,01.01 Прочая реклама"
1991958.jpg,01.01 Прочая реклама
1991959.jpg,01.01 Прочая реклама
1991960.jpg,01.01 Прочая реклама
1991968.mp4,28.08 Застройщик
1991977.mp4,01.01 Прочая реклама
1991978.mp4,01.01 Прочая реклама
1991984.mp4,01.01 Прочая реклама
1992002.jpg,01.01 Прочая реклама
1992017.jpg,01.01 Прочая реклама
1992018.jpg,01.01 Прочая реклама
1992019.jpg,01.01 Прочая реклама
1992029.mp4,01.01 Прочая реклама
1992041.jpg,01.01 Прочая реклама
1992048.jpg,"28.07 Строительство (ДДУ),09.02 Иные акции,28.08 Застройщик"
1992049.jpg,"28.07 Строительство (ДДУ),09.02 Иные акции,28.08 Застройщик"
1992057.png,01.01 Прочая реклама
1992135.jpg,01.01 Прочая реклама
1992136.jpg,01.01 Прочая реклама
1992137.jpg,01.01 Прочая реклама
1992149.jpg,01.01 Прочая реклама
1992183.mp4,01.01 Прочая реклама
